year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state
2022,5,DL,GRB,31,6,3.09,0,0.11,0,2.8,0,0,415,162,0,6,0,247, WI
2022,5,DL,GRR,282,35,25.8,0.69,1.67,0,6.85,11,0,1594,1238,16,41,0,299, MI
2022,5,DL,GSO,181,18,13.41,0,2,0,2.59,5,1,774,580,0,88,0,106, NC
2022,5,DL,GSP,232,16,11.35,0,1.78,0,2.87,2,0,957,580,0,50,0,327, SC
2022,5,DL,HNL,219,42,25.12,0,11.34,0,5.53,2,0,4088,3140,0,289,0,659, HI
2022,5,DL,HOU,93,9,4.84,1,1.43,0,1.73,1,0,490,272,16,56,0,146, TX
2022,5,DL,HPN,62,7,5.75,0,1.19,0,0.06,0,0,209,184,0,21,0,4, NY
2022,5,DL,HSV,181,24,17.53,2,0.73,0,3.73,0,0,1281,978,96,24,0,183, AL
2022,5,DL,IAD,203,45,28.37,0,9.73,0,6.9,3,0,4025,3281,0,351,0,393, DC
2022,5,DL,IAH,568,104,56.51,1,19.14,0,27.36,8,1,9297,6533,84,1034,0,1646, TX
2022,5,DL,ICT,88,9,7.06,0,1,0,0.94,0,1,399,276,0,24,0,99, KS
2022,5,DL,IDA,89,13,8.03,2,0.71,0,2.27,1,0,1483,595,754,26,0,108, ID
2022,5,DL,ILM,53,4,2.81,0,1,0,0.19,0,0,133,113,0,17,0,3, NC
2022,5,DL,IND,283,53,35.97,0.3,7.08,0.64,9.01,8,0,3228,2541,11,296,49,331, IN
2022,5,DL,JAN,171,15,8.1,1,2.29,0,3.61,1,2,656,392,18,50,0,196, MS
2022,5,DL,JAX,425,87,61.86,1.6,8.8,0,14.74,9,1,5756,4636,40,324,0,756, FL
2022,5,DL,JFK,2147,523,183.81,8.29,194.82,0.46,135.61,115,8,36161,17121,534,8952,40,9514, NY
2022,5,DL,KOA,52,12,6.43,0,3.54,0,2.04,0,0,1534,1320,0,106,0,108, HI
2022,5,DL,LAS,1202,264,123.48,8.39,85.29,0,46.84,25,1,12809,6611,511,3134,0,2553, NV
2022,5,DL,LAX,2582,462,214.3,11.48,147.8,0,88.42,79,0,29272,15948,1044,5573,0,6707, CA
2022,5,DL,LEX,121,8,7,0,0,0,1,1,0,354,322,0,0,0,32, KY
2022,5,DL,LGA,2191,468,167.15,11.01,188.54,0,101.3,133,25,33061,12881,1696,10290,0,8194, NY
2022,5,DL,LIH,53,5,1.15,0,1.97,0,1.88,0,0,396,161,0,77,0,158, HI
2022,5,DL,LIT,166,22,13.18,0,3.8,0,5.02,1,0,1201,869,0,105,0,227, AR
2022,5,DL,MCI,502,68,35.98,1.04,7.47,0,23.51,8,0,5926,4084,44,189,0,1609, MO
2022,5,DL,MCO,1634,334,166.18,5.45,105.8,0,56.58,55,2,21849,12581,291,4862,0,4115, FL
2022,5,DL,MDT,79,6,2.87,0.09,1.13,0,1.91,0,0,254,110,8,18,0,118, PA
2022,5,DL,MDW,93,30,24.58,0,2.51,0,2.91,1,0,1194,1062,0,66,0,66, IL
2022,5,DL,MEM,315,56,37.25,0.95,8.54,0,9.26,11,0,3411,2369,130,309,0,603, TN
2022,5,DL,MIA,758,160,73.04,2.09,55.11,0,29.76,35,4,13364,8389,128,2968,0,1879, FL
2022,5,DL,MKE,326,60,38.53,2.07,3.31,0,16.09,8,0,3955,2890,144,112,0,809, WI
2022,5,DL,MLB,124,25,15.8,0,4.67,0,4.53,4,0,1578,1201,0,157,0,220, FL
2022,5,DL,MOB,61,5,2.87,0,0.5,0,1.63,1,0,187,86,0,15,0,86, AL
2022,5,DL,MSN,124,19,14.89,0,1.03,0,3.08,2,0,2131,1969,0,20,0,142, WI
2022,5,DL,MSO,52,14,7.6,1,0.79,0,4.61,1,0,2774,2375,159,20,0,220, MT
2022,5,DL,MSP,4700,713,318.64,21.94,149.58,1,221.84,125,32,58872,30803,2283,6973,62,18751, MN
2022,5,DL,MSY,556,87,44.57,0,20.45,1,20.98,29,0,4357,2263,0,829,105,1160, LA
2022,5,DL,MYR,175,15,11.35,1.14,1.61,0,0.9,1,0,884,781,25,51,0,27, SC
2022,5,DL,OAK,53,8,4.55,0,1.53,0,1.92,1,0,558,410,0,41,0,107, CA
2022,5,DL,OGG,95,12,9.17,0,1.26,0,1.57,0,0,948,867,0,28,0,53, HI
2022,5,DL,OKC,150,13,7.15,0,3.71,1,1.14,1,1,537,346,0,96,26,69, OK
2022,5,DL,OMA,141,19,12.8,0,2.05,0,4.15,3,0,882,532,0,49,0,301, NE
2022,5,DL,ONT,148,15,9.25,0,0.39,0,5.36,3,0,729,561,0,19,0,149, CA
2022,5,DL,ORD,827,123,66.22,1.41,31.98,0,23.39,24,1,9269,5284,762,1482,0,1741, IL
2022,5,DL,ORF,247,45,30.78,0,6.54,0,7.68,10,1,1678,1026,0,244,0,408, VA
2022,5,DL,PBI,557,111,60.97,0.33,22.7,0,26.99,33,0,8060,5194,9,1477,0,1380, FL
2022,5,DL,PDX,566,117,63.46,2.12,28.79,0,22.63,21,1,6399,4098,99,817,0,1385, OR
2022,5,DL,PHL,362,77,52.63,1.54,13.98,0,8.85,12,0,4334,3192,32,622,0,488, PA
2022,5,DL,PHX,818,113,68.94,4.76,14.36,0,24.95,38,1,6189,4342,326,427,0,1094, AZ
2022,5,DL,PIT,173,32,22.58,0,1.09,0,8.32,10,0,1765,1252,0,29,0,484, PA
2022,5,DL,PNS,208,28,19.6,0,5.91,0,2.49,12,0,1072,809,0,148,0,115, FL
2022,5,DL,PSP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0, CA
2022,5,DL,PVD,128,24,15.07,0,2.58,0,6.35,4,0,1197,840,0,80,0,277, RI
2022,5,DL,PWM,109,27,6.13,4.56,14.52,0,1.8,2,3,5460,481,2936,1879,0,164, ME
2022,5,DL,RDU,874,169,84.03,4.86,43.33,0,36.77,25,2,11149,6892,477,1525,0,2255, NC
2022,5,DL,RIC,232,40,27.28,0,6.61,0,6.11,8,0,1487,1155,0,185,0,147, VA
2022,5,DL,RNO,62,8,5.48,1,0.02,0,1.5,2,0,764,484,167,1,0,112, NV
2022,5,DL,ROA,52,5,3.66,0,0.1,0,1.24,0,0,212,141,0,3,0,68, VA
2022,5,DL,ROC,93,13,7.5,2,0.11,0,3.39,2,0,783,388,85,5,0,305, NY
2022,5,DL,RSW,609,115,66.71,1.52,26.72,0,20.04,17,0,6378,4320,80,1018,0,960, FL
2022,5,DL,SAN,691,110,62.98,1.78,16.94,0,28.3,20,1,5840,3427,75,665,0,1673, CA
2022,5,DL,SAT,418,70,33.22,6.93,12.02,0,17.83,8,3,3574,1813,544,361,0,856, TX
2022,5,DL,SAV,303,63,31.25,1,19.32,0,11.44,15,0,3905,2791,38,652,0,424, GA
2022,5,DL,SDF,212,35,25.29,1.29,3.85,0,4.57,9,0,1896,1474,28,121,0,273, KY
2022,5,DL,SEA,2397,325,157.71,3.82,89.47,0,74,87,1,23101,15101,268,2477,0,5255, WA
2022,5,DL,SFO,767,155,93.51,1.86,42.19,0,17.43,21,1,8588,6032,292,1196,0,1068, CA
2022,5,DL,SGF,74,4,3.49,0,0.51,0,0,1,0,240,213,0,27,0,0, MO
2022,5,DL,SJC,159,40,17.48,1,11.71,0,9.81,3,0,3120,2138,29,350,0,603, CA
2022,5,DL,SJU,190,36,17.28,0.85,15.72,0,2.15,7,0,1609,1053,33,465,0,58, PR
2022,5,DL,SLC,4156,567,248.13,22.27,120.08,0,176.52,112,9,46365,26474,2838,4433,0,12620, UT
2022,5,DL,SMF,211,38,20.01,2.88,9.2,0,5.92,3,0,2762,1661,334,238,0,529, CA
2022,5,DL,SNA,374,52,24.9,0.07,14.92,0,12.11,10,2,3396,2239,19,368,0,770, CA
2022,5,DL,SRQ,227,40,23.43,1.82,7.62,0,7.13,5,1,1635,1083,36,261,0,255, FL
2022,5,DL,STL,371,69,40.05,3.52,10.2,0,15.24,10,2,5272,3591,260,307,0,1114, MO
2022,5,DL,STT,85,23,4.28,0,16.35,0,2.37,0,0,824,305,0,469,0,50, VI
2022,5,DL,STX,8,2,1,0,1,0,0,0,0,46,31,0,15,0,0, VI
2022,5,DL,SYR,88,12,8.14,0,2.56,0,1.3,5,0,652,513,0,102,0,37, NY
2022,5,DL,TLH,135,29,16.6,2,4.38,0,6.02,0,0,1447,795,55,233,0,364, FL
2022,5,DL,TPA,1103,254,129.64,1.56,68.91,0,53.89,44,0,14067,8121,93,2863,0,2990, FL
2022,5,DL,TUL,121,11,9.22,0,0.71,0,1.07,0,0,1158,1096,0,25,0,37, OK
2022,5,DL,TUS,99,14,6.03,2,0.2,0,5.77,1,0,659,394,69,8,0,188, AZ
2022,5,DL,TYS,140,19,12.13,1,1.07,0,4.8,4,0,1532,1126,15,47,0,344, TN
2022,5,DL,VPS,215,23,13.98,1,5.32,0,2.7,5,0,1053,705,55,181,0,112, FL
2022,5,DL,XNA,52,5,3.05,0,1,0,0.95,0,0,319,248,0,30,0,41, AR
2022,5,F9,ABQ,9,3,1.4,0,0.79,0,0.81,0,0,87,33,0,24,0,30, NM
2022,5,F9,ALB,31,6,2.61,0,2.5,0,0.89,1,0,420,195,0,89,0,136, NY
2022,5,F9,ATL,667,281,79.95,2.36,76.44,0,122.25,12,0,20911,5004,135,4242,0,11530, GA
2022,5,F9,AUS,33,5,3.1,0.5,0.23,0,1.17,1,0,274,127,15,7,0,125, TX
2022,5,F9,BDL,79,27,10.1,0,11.72,0,5.17,1,0,1677,614,0,553,0,510, CT
2022,5,F9,BIS,9,4,1.27,0,2.33,0,0.4,0,0,144,22,0,116,0,6, ND
2022,5,F9,BKG,9,3,0.8,0,1.2,0,1,0,0,150,50,0,81,0,19, MO
2022,5,F9,BMI,13,2,0.06,0,0.94,0,1,0,0,170,2,0,32,0,136, IL
2022,5,F9,BNA,65,18,4.93,1.24,4.29,0,7.53,2,0,874,143,104,117,0,510, TN
2022,5,F9,BOS,71,26,7.01,1,14.75,0,3.24,1,0,1306,490,18,584,0,214, MA
2022,5,F9,BQN,13,4,2.35,0,0.03,0,1.62,0,0,139,78,0,1,0,60, PR
2022,5,F9,BTV,9,5,2.59,0,0.46,0,1.95,0,0,478,369,0,24,0,85, VT
2022,5,F9,BUF,104,27,13.32,0,6.7,0,6.98,2,0,1463,658,0,357,0,448, NY
2022,5,F9,BUR,31,11,6.48,0,2.58,0,1.94,0,0,503,277,0,109,0,117, CA
2022,5,F9,BWI,127,53,25.45,1.99,8.66,0,16.9,2,1,3341,1509,141,304,0,1387, MD
2022,5,F9,CHS,10,3,0.02,0,0,0,2.98,1,0,446,7,0,0,0,439, SC
2022,5,F9,CID,21,5,1.28,0,2.34,0,1.38,0,0,187,40,0,85,0,62, IA
2022,5,F9,CLE,343,109,37.56,2.7,31.34,0,37.39,1,0,7398,2436,75,1343,0,3544, OH
2022,5,F9,CLT,103,39,16.26,0.69,11.36,0,10.69,2,0,2985,899,27,400,0,1659, NC
2022,5,F9,CMH,22,6,1.76,0.85,2.42,0,0.97,0,0,355,48,148,90,0,69, OH
2022,5,F9,COS,44,8,3.64,0,2.6,0,1.76,2,0,438,283,0,93,0,62, CO
2022,5,F9,CVG,228,66,23.59,1.41,17.77,0,23.23,1,0,4441,1896,77,697,0,1771, OH
2022,5,F9,DCA,90,26,10.68,0,11.77,0,3.55,1,0,1262,370,0,578,0,314, DC
2022,5,F9,DEN,1776,533,108.35,6.26,232.86,0,185.53,19,0,31162,7501,315,9600,0,13746, CO
2022,5,F9,DFW,351,102,31.38,0,36.37,0,34.25,2,0,6512,1636,0,1561,0,3315, TX
2022,5,F9,DRO,8,5,2.01,0,0.28,0,2.71,0,0,376,170,0,13,0,193, CO
2022,5,F9,DSM,24,5,2.92,0,1,0,1.08,0,0,314,81,0,38,0,195, IA
2022,5,F9,DTW,63,17,6.63,0.23,3.52,0,6.61,1,0,842,274,7,84,0,477, MI
2022,5,F9,ELP,44,10,4.47,0,3.54,0,1.99,1,0,542,282,0,102,0,158, TX
2022,5,F9,FAR,19,4,0.5,0,0.5,0,3,0,0,301,55,0,14,0,232, ND
2022,5,F9,FLL,215,60,17.15,0,26.32,0,16.52,5,5,3610,959,0,1128,0,1523, FL
2022,5,F9,FSD,30,7,1.6,0,1.61,0,3.79,0,0,496,45,0,71,0,380, SD
2022,5,F9,GEG,9,2,0.98,0,1.02,0,0,0,0,95,62,0,33,0,0, WA
2022,5,F9,GJT,8,1,0,0,1,0,0,0,0,20,0,0,20,0,0, CO
2022,5,F9,GRB,13,3,0.3,0.28,0.63,0,1.79,0,0,230,10,27,61,0,132, WI
2022,5,F9,GRR,30,14,5.01,0,6.61,0,2.38,0,0,953,356,0,337,0,260, MI
2022,5,F9,HOU,5,1,0.55,0,0.45,0,0,1,0,96,53,0,43,0,0, TX
2022,5,F9,HRL,25,7,0.21,0,1.21,0,5.58,1,0,495,23,0,49,0,423, TX
2022,5,F9,HSV,7,2,0,0,1.83,0,0.17,0,0,56,0,0,49,0,7, AL
2022,5,F9,IAH,71,14,5.19,0,4.75,0,4.07,0,0,1199,297,0,218,0,684, TX
2022,5,F9,ILG,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0, DE
2022,5,F9,IND,45,15,7.27,0,2.09,0,5.64,1,0,995,427,0,115,0,453, IN
2022,5,F9,ISP,224,77,30.77,0.84,26.55,0,18.84,7,0,4805,1597,73,1259,0,1876, NY
2022,5,F9,JAX,41,11,7.54,0,2.08,0,1.38,0,0,414,304,0,49,0,61, FL
2022,5,F9,LAS,1196,449,119.36,8.01,173.61,0,148.03,13,2,34568,10082,2070,8117,0,14299, NV
2022,5,F9,LGA,92,38,13.78,0,17.83,0,6.39,3,0,1953,610,0,1080,0,263, NY
2022,5,F9,LIT,30,11,3.37,1.06,3.63,0,2.94,0,0,583,125,93,127,0,238, AR
2022,5,F9,MCI,22,5,2.65,0,0.35,0,2,2,0,153,69,0,7,0,77, MO
2022,5,F9,MCO,1366,524,148.59,2.16,167.95,0,205.3,37,7,39472,11438,109,9264,0,18661, FL
2022,5,F9,MDT,9,3,0.4,0,0.42,0,2.17,0,0,198,20,0,23,0,155, PA
2022,5,F9,MDW,237,67,23.11,1.19,21.02,0,21.68,0,1,4048,1575,55,1048,0,1370, IL
2022,5,F9,MEM,42,10,4.03,0,4.16,0,1.8,0,0,646,208,0,246,0,192, TN
2022,5,F9,MIA,279,119,35.85,0.35,37.76,0,45.04,2,0,9398,2210,21,2814,0,4353, FL
2022,5,F9,MKE,30,6,1.46,0,2.4,0,2.13,0,0,273,72,0,75,0,126, WI
2022,5,F9,MSN,17,4,1.76,0,1.24,0,1,0,0,137,42,0,46,0,49, WI
2022,5,F9,MSP,32,7,4.01,0,1.21,0,1.78,0,0,470,193,0,33,0,244, MN
2022,5,F9,MSY,65,13,3.41,0,4.87,0,4.72,2,0,890,225,0,158,0,507, LA
2022,5,F9,MYR,27,6,0.98,0,1.9,0,3.12,0,0,342,70,0,70,0,202, SC
2022,5,F9,OAK,63,13,5.79,0,4.54,0,2.67,2,0,1216,842,0,227,0,147, CA
2022,5,F9,OKC,27,7,0.31,0.63,2.13,0,3.94,0,0,324,32,15,60,0,217, OK
2022,5,F9,OMA,29,6,3.41,0,2.27,0,0.32,0,0,316,219,0,73,0,24, NE
2022,5,F9,ONT,202,55,22.35,1,16.3,0,15.35,1,0,4454,1534,81,640,0,2199, CA
2022,5,F9,ORD,62,27,11.81,3.47,9.14,0,2.59,1,0,1189,508,188,284,0,209, IL
2022,5,F9,ORF,45,20,7.3,0.09,5.07,0,7.54,0,0,1134,238,5,253,0,638, VA
2022,5,F9,PBI,48,18,2.35,0,10.88,0,4.77,3,1,1277,132,0,593,0,552, FL
2022,5,F9,PDX,55,20,9.06,0,7.06,0,3.88,1,0,1015,350,0,244,0,421, OR
2022,5,F9,PHL,700,301,86.49,6.28,92.42,0,115.81,10,0,24431,6775,1118,4188,0,12350, PA
2022,5,F9,PHX,397,122,49.49,0.8,27.26,0,44.45,2,0,7969,3415,72,1023,0,3459, AZ
2022,5,F9,PIT,14,4,0.61,0,2.84,0,0.55,0,0,190,17,0,118,0,55, PA
2022,5,F9,PNS,25,9,2.23,0,2.68,0,4.09,1,0,509,144,0,101,0,264, FL
2022,5,F9,PVD,67,24,9.4,0.15,9.22,0,5.23,2,0,1456,678,7,374,0,397, RI
2022,5,F9,PWM,12,5,0.07,0,2.07,0,2.86,1,1,333,11,0,67,0,255, ME
2022,5,F9,RDU,265,65,14.29,0.41,26.98,0,23.32,8,2,3676,758,11,1030,0,1877, NC
2022,5,F9,RNO,15,4,1,0,0.87,0,2.13,1,0,231,42,0,26,0,163, NV
2022,5,F9,ROC,17,7,1.9,0,2.76,0,2.34,1,0,448,76,0,94,0,278, NY
2022,5,F9,RSW,161,45,15.39,0,16.45,0,13.16,1,0,3031,890,0,1006,0,1135, FL
2022,5,F9,SAN,160,46,17.16,1.56,12.78,0,14.49,1,0,2318,879,45,496,0,898, CA
2022,5,F9,SAT,50,12,3.69,0,2.54,0,5.77,0,0,776,209,0,56,0,511, TX
2022,5,F9,SAV,8,3,0.87,0,1.62,0,0.51,1,0,181,66,0,94,0,21, GA
2022,5,F9,SDF,10,3,0.4,0,1.4,0,1.2,0,0,144,27,0,85,0,32, KY
2022,5,F9,SEA,40,10,4.22,1,2.71,0,2.07,1,0,362,200,23,73,0,66, WA
2022,5,F9,SFO,221,70,24.84,1.55,24.55,0,19.06,1,0,3929,1226,68,935,0,1700, CA
2022,5,F9,SJU,317,145,62.65,5.35,41.21,0,35.8,3,0,10306,4735,199,2501,0,2871, PR
2022,5,F9,SLC,99,26,9,0,8.02,0,8.98,1,0,1197,397,0,246,0,554, UT
2022,5,F9,SMF,51,22,7.86,0,5.27,0,8.86,0,0,1133,472,0,198,0,463, CA
2022,5,F9,SNA,93,15,6.94,0,5.93,0,2.13,1,0,679,288,0,224,0,167, CA
2022,5,F9,SRQ,13,7,1.86,0.13,3.14,0,1.87,0,0,331,73,10,132,0,116, FL
2022,5,F9,STL,95,31,19.54,0.69,4.62,0,6.15,1,0,1606,921,31,232,0,422, MO
2022,5,F9,STT,12,3,1,0,1,0,1,0,0,230,133,0,66,0,31, VI
2022,5,F9,SWF,43,12,2.57,0,8.78,0,0.65,0,0,425,148,0,227,0,50, NY
2022,5,F9,SYR,37,12,3.36,0,4.4,0,4.24,0,0,647,146,0,181,0,320, NY
2022,5,F9,TPA,363,145,45.32,1.91,46.56,0,51.2,0,0,10424,4157,557,2229,0,3481, FL
2022,5,F9,TTN,220,66,16.28,2.75,27.18,0,19.79,5,2,3491,766,119,1191,0,1415, NJ
2022,5,F9,TYS,23,11,3.25,0,4.16,0,3.59,0,0,494,113,0,199,0,182, TN
2022,5,F9,XNA,28,6,0.78,0.27,3.23,0,1.72,0,0,239,40,12,98,0,89, AR
2022,5,G4,ABE,130,48,11.01,3.66,10.04,0,23.3,3,0,2951,1186,425,292,0,1048, PA
2022,5,G4,ABQ,1,1,0.81,0,0.19,0,0,0,0,37,30,0,7,0,0, NM
2022,5,G4,ALB,38,10,3.39,0.2,2.88,0,3.52,1,0,405,154,5,70,0,176, NY
2022,5,G4,AMA,13,1,0,0,1,0,0,1,0,61,0,0,61,0,0, TX
2022,5,G4,ATW,105,41,12.51,1.09,7.53,0,19.87,0,0,2313,1037,82,257,0,937, WI
2022,5,G4,AUS,144,38,10.58,0.04,7.86,0,19.52,0,0,2753,721,3,306,0,1723, TX
2022,5,G4,AVL,256,96,22.77,4.02,22.52,0,46.68,6,0,5707,1197,234,895,0,3381, NC
2022,5,G4,AZA,422,122,34.31,4.02,30.63,1.07,51.97,4,0,5131,1450,211,955,20,2495, AZ
2022,5,G4,BGR,31,7,2.74,0,2.65,0,1.61,1,0,508,359,0,63,0,86, ME
2022,5,G4,BIL,20,7,1.56,0.24,1.21,0,3.99,0,0,352,48,43,32,0,229, MT
2022,5,G4,BIS,32,5,1.96,0,1.11,0,1.93,0,0,205,90,0,36,0,79, ND
2022,5,G4,BLI,84,17,5.01,0,6.91,0,5.08,0,0,985,255,0,194,0,536, WA
2022,5,G4,BLV,107,27,7.73,2.58,5.17,0,11.51,0,0,1702,565,215,244,0,678, IL
2022,5,G4,BMI,19,2,2,0,0,0,0,0,0,201,201,0,0,0,0, IL
2022,5,G4,BNA,222,91,24.91,4.3,16.09,0,45.7,7,1,6239,1316,511,787,0,3625, TN
2022,5,G4,BOI,28,5,1.65,0,2.21,0,1.14,0,0,381,248,0,75,0,58, ID
2022,5,G4,BOS,67,27,12.76,2.07,11.34,0,0.83,2,1,1732,904,82,630,0,116, MA
2022,5,G4,BWI,36,12,0.8,0.78,2.7,0,7.72,2,0,874,93,219,132,0,430, MD
2022,5,G4,BZN,27,3,1,0,1.11,0,0.89,1,0,113,26,0,28,0,59, MT
2022,5,G4,CAK,37,7,2.42,0,0.01,0,4.57,0,0,487,286,0,2,0,199, OH
2022,5,G4,CHA,10,3,1.05,0,0.34,0,1.61,0,0,225,115,0,26,0,84, TN
2022,5,G4,CHS,31,8,3.27,0,1.62,0,3.11,1,0,536,273,0,81,0,182, SC
2022,5,G4,CID,66,16,5.92,0,3.09,0,6.99,0,0,817,398,0,103,0,316, IA
2022,5,G4,CKB,20,5,0.47,0,1.63,0,2.9,1,0,238,14,0,161,0,63, WV
2022,5,G4,CVG,303,139,25.27,4.47,29.72,0.44,79.09,12,0,9182,1950,319,1129,43,5741, OH
2022,5,G4,DAY,27,6,1,0.13,1.15,0,3.73,0,0,665,335,5,218,0,107, OH
2022,5,G4,DEN,36,9,3.17,0.98,1.81,0.43,2.6,0,0,902,470,61,58,23,290, CO
2022,5,G4,DSM,148,49,13.79,1.83,10.28,0.41,22.68,2,2,3064,750,201,612,12,1489, IA
2022,5,G4,ELM,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0, NY
2022,5,G4,ELP,9,4,1.2,0,0.72,0,2.08,0,0,340,155,0,32,0,153, TX
2022,5,G4,EUG,45,13,1.8,0.75,4.89,0,5.56,1,0,368,40,15,127,0,186, OR
2022,5,G4,EVV,9,2,0.69,0,0.24,0,1.07,0,0,84,46,0,16,0,22, IN
2022,5,G4,EWR,55,14,7.09,0,6.91,0,0,2,0,856,623,0,233,0,0, NJ
2022,5,G4,EYW,60,7,1.8,0,2.13,0,3.07,3,0,601,319,0,71,0,211, FL
2022,5,G4,FAR,43,7,4,0.1,1.14,0,1.76,0,0,318,148,11,43,0,116, ND
2022,5,G4,FAT,59,13,3.26,0,2.07,0,7.67,1,0,751,189,0,74,0,488, CA
2022,5,G4,FCA,9,5,1,0,1.57,0,2.43,0,0,217,90,0,51,0,76, MT
2022,5,G4,FLL,272,121,27.65,5.88,38.26,0.85,48.36,8,3,8348,1928,439,2149,17,3815, FL
2022,5,G4,FNT,127,57,14.87,2.6,9.81,0,29.73,4,0,3703,1200,172,600,0,1731, MI
2022,5,G4,FSD,94,11,4.51,0.71,1.25,0,4.52,1,0,495,205,40,51,0,199, SD
2022,5,G4,FWA,60,15,6.4,0.26,3.91,0,4.43,0,0,814,344,15,136,0,319, IN
2022,5,G4,GEG,28,8,2.04,0,3.31,0,2.65,1,0,501,153,0,153,0,195, WA
2022,5,G4,GFK,10,2,0.12,0,1.88,0,0,0,0,54,3,0,51,0,0, ND
2022,5,G4,GJT,9,1,0,0,0,0,1,0,0,16,0,0,0,0,16, CO
2022,5,G4,GPT,4,1,0.89,0,0.11,0,0,0,0,101,90,0,11,0,0, MS
2022,5,G4,GRI,17,2,0.11,0,1.62,0,0.27,0,0,187,6,0,166,0,15, NE
2022,5,G4,GRR,167,76,26.28,3.48,13.29,0.6,32.36,2,0,4892,1498,304,563,16,2511, MI
